item,title,genreLabel,boxofficeww,boxofficeusa,publicationdate,reviewscore,budget
http://www.wikidata.org/entity/Q64211112,Doctor Strange in the Multiverse of Madness,science fiction film,955775804,411331607,2021-11-05T00:00:00Z,6.5/10,200000000 USD
http://www.wikidata.org/entity/Q50861,Live Free or Die Hard,action thriller,388156011,,2007-06-27T00:00:00Z,6.8/10,110000000 USD
http://www.wikidata.org/entity/Q468700,The Fly,romance film,60629159,40456565,1986-08-15T00:00:00Z,93%,9000000 USD
http://www.wikidata.org/entity/Q224069,The Island,action film,,,2005-07-22T00:00:00Z,5.4/10,127000000 USD
http://www.wikidata.org/entity/Q1055299,Scary Movie 4,comedy horror,,,2006-04-14T00:00:00Z,4.7/10,
http://www.wikidata.org/entity/Q97103592,Archive,drama film,,,2020-07-10T00:00:00Z,77%,
http://www.wikidata.org/entity/Q47486507,Mandy,horror film,,,2018-09-14T00:00:00Z,90%,6000000 USD
http://www.wikidata.org/entity/Q3821776,The Town That Dreaded Sundown,slasher film,5000000,,1976-12-24T00:00:00Z,42%,400000 USD
http://www.wikidata.org/entity/Q734950,Julius Caesar,historical film,,,1953-06-04T00:00:00Z,95%,2070000 USD
http://www.wikidata.org/entity/Q212689,I Am Legend,horror film,585349010,,,6.3/10,
http://www.wikidata.org/entity/Q65768604,Thor: Love and Thunder,adventure film,760928081,343256830,2021-11-05T00:00:00Z,6.4/10,250000000 USD
http://www.wikidata.org/entity/Q2364907,Murder in a Blue World,science fiction film,,,,,
http://www.wikidata.org/entity/Q1758675,Bombshell,comedy drama,,,1933-10-13T00:00:00Z,7.3/10,344000 USD
http://www.wikidata.org/entity/Q1125083,Tightrope,slasher film,,48143579,1984-08-17T00:00:00Z,85%,
http://www.wikidata.org/entity/Q51756477,10 Days in Sun City,drama film,,,,,
http://www.wikidata.org/entity/Q59931,Garden State,comedy drama,,,,86%,2500000 USD
http://www.wikidata.org/entity/Q232000,Butch Cassidy and the Sundance Kid,Western film,,102308889,1969-09-24T00:00:00Z,8.3/10,6000000 USD
http://www.wikidata.org/entity/Q3599091,42,biographical film,,,,6.9/10,40000000 USD
http://www.wikidata.org/entity/Q230488,Ghost Story,horror film,,23371905,1981-12-18T00:00:00Z,5.4/10,13500000 USD
http://www.wikidata.org/entity/Q221090,Children of Men,post-apocalyptic film,70595464,35552383,2007-01-05T00:00:00Z,8.1/10,76000000 USD
http://www.wikidata.org/entity/Q628139,Salt,mystery film,,,,6/10,110000000 USD
http://www.wikidata.org/entity/Q720357,Predator 2,action film,,,1990-11-21T00:00:00Z,4.8/10,35000000 USD
http://www.wikidata.org/entity/Q1298893,Black Sunday,mystery film,,15769322,1977-04-01T00:00:00Z,7.3/10,8000000 USD
http://www.wikidata.org/entity/Q498287,Hansel and Gretel: Witch Hunters,comedy drama,,,,17%,50000000 USD
http://www.wikidata.org/entity/Q1314177,Mr. Nice Guy,martial arts film,31716953,12716953,1998-03-20T00:00:00Z,5.5/10,6000000 USD
http://www.wikidata.org/entity/Q655205,Deuce Bigalow: Male Gigolo,romantic comedy,,,,4.1/10,17000000 USD
http://www.wikidata.org/entity/Q15040917,22 Jump Street,teen film,331333876,191719337,2014-06-13T00:00:00Z,84%,65000000 USD
http://www.wikidata.org/entity/Q108314506,The Banshees of Inisherin,black comedy,49262687,10582266,2022-10-21T00:00:00Z,96%,20000000 USD
http://www.wikidata.org/entity/Q1354121,Melinda and Melinda,comedy film,,,2005-03-18T00:00:00Z,52%,
http://www.wikidata.org/entity/Q47486507,Mandy,horror film,,,2018-09-14T00:00:00Z,7.6/10,6000000 USD
http://www.wikidata.org/entity/Q535081,The Last Station,drama film,,,,6.7,18000000 USD
http://www.wikidata.org/entity/Q960224,Galaxina,adventure film,,4865000,1980-06-06T00:00:00Z,3.6/10,5500000 USD
http://www.wikidata.org/entity/Q12100227,'71,crime film,3062178,1270847,,96%,
http://www.wikidata.org/entity/Q324557,Resident Evil: Afterlife,action film,300200000,,,4.1/10,
http://www.wikidata.org/entity/Q21528092,Swiss Army Man,comedy drama,,,,6.8/10,3000000 USD
http://www.wikidata.org/entity/Q2279015,"Angus, Thongs and Perfect Snogging",teen film,14924998,,,73%,
http://www.wikidata.org/entity/Q131390,300,action film,,,2007-03-09T00:00:00Z,61%,65000000 USD
http://www.wikidata.org/entity/Q819196,Mortal Kombat,martial arts film,122195920,70454098,1995-08-18T00:00:00Z,45%,20000000 USD
http://www.wikidata.org/entity/Q222720,Fargo,crime film,60611975,24611975,1996-03-08T00:00:00Z,94%,7000000 USD
http://www.wikidata.org/entity/Q775970,The Full Monty,comedy drama,,,,7.5/10,3500000 USD
http://www.wikidata.org/entity/Q17150529,The Best of Me,film based on a novel,,,,3.7/10,26000000 USD
http://www.wikidata.org/entity/Q1571786,Maniac Cop,thriller film,,671382,1988-05-13T00:00:00Z,50%,1100000 USD
http://www.wikidata.org/entity/Q56307503,Godzilla vs. Kong,science fiction film,468216094,100916094,2021-03-31T00:00:00Z,6.4/10,200000000 USD
http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,adventure film,2048359754,678815482,2018-04-27T00:00:00Z,7.6/10,400000000 USD
http://www.wikidata.org/entity/Q15729024,Kraftidioten,comedy film,904446,50251,,86%,30000000 NOK
http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,adventure film,2048359754,678815482,2018-04-27T00:00:00Z,85%,400000000 USD
http://www.wikidata.org/entity/Q1219310,National Lampoon's Vacation,comedy film,,,1983-07-29T00:00:00Z,93%,15000000 USD
http://www.wikidata.org/entity/Q18157191,Zombeavers,zombie film,54985,14947,2015-03-20T00:00:00Z,71%,
http://www.wikidata.org/entity/Q759333,The Edge,survival film,43312294,27873386,1997-09-26T00:00:00Z,64%,
http://www.wikidata.org/entity/Q313874,The Black Dahlia,LGBT-related film,,,,4.8/10,50000000 USD
http://www.wikidata.org/entity/Q38685497,Free Guy,comedy film,,,2021-08-13T00:00:00Z,80%,120000000 USD
http://www.wikidata.org/entity/Q1334550,Kate & Leopold,romantic comedy,,,,5.3/10,48000000 ARS
http://www.wikidata.org/entity/Q484675,The Professional,crime film,45284974,19501238,1994-11-18T00:00:00Z,6.9/10,16000000 USD
http://www.wikidata.org/entity/Q48671199,Marriage Story,romance film,232737,,2019-12-06T00:00:00Z,94%,18000000 USD
http://www.wikidata.org/entity/Q15046490,Chef,comedy drama,,,,6.8/10,
http://www.wikidata.org/entity/Q21528092,Swiss Army Man,tragicomedy,,,,6.8/10,3000000 USD
http://www.wikidata.org/entity/Q59931,Garden State,comedy drama,,,,7.5/10,2500000 USD
http://www.wikidata.org/entity/Q752313,Bridget Jones's Diary,melodrama,,,,80%,26000000 USD
http://www.wikidata.org/entity/Q593877,Lolita,romance film,,1071255,1998-09-25T00:00:00Z,7/10,62000000 USD
http://www.wikidata.org/entity/Q116845,Silver Linings Playbook,comedy film,,,,8.2/10,21000000 USD
http://www.wikidata.org/entity/Q628139,Salt,mystery film,,,,61%,110000000 USD
http://www.wikidata.org/entity/Q720357,Predator 2,action film,,,1990-11-21T00:00:00Z,30%,35000000 USD
http://www.wikidata.org/entity/Q192979,Clash of the Titans,action film,493200000,,,4.3/10,
http://www.wikidata.org/entity/Q258009,Man on Fire,film based on a novel,,,,5.3/10,70000000 USD
http://www.wikidata.org/entity/Q16251439,A Hologram for the King,drama film,11846010,4212494,2016-04-22T00:00:00Z,6.2/10,35000000 USD
http://www.wikidata.org/entity/Q743258,Derailed,neo-noir,,,,4.7/10,22000000 USD
http://www.wikidata.org/entity/Q186341,The Shining,mystery film,47299460,45634352,1980-05-23T00:00:00Z,8.5/10,19000000 USD
http://www.wikidata.org/entity/Q186341,The Shining,mystery film,47299460,45634352,1980-05-23T00:00:00Z,82%,19000000 USD
http://www.wikidata.org/entity/Q184843,Blade Runner,film noir,41722424,32914489,1982-06-25T00:00:00Z,8.5/10,28000000 USD
http://www.wikidata.org/entity/Q732960,Drive,crime film,78714970,35061555,2011-09-16T00:00:00Z,93%,15000000 USD
http://www.wikidata.org/entity/Q498287,Hansel and Gretel: Witch Hunters,comedy drama,,,,4.2/10,50000000 USD
http://www.wikidata.org/entity/Q27942936,The Greatest Showman,romance film,,,2017-12-20T00:00:00Z,6/10,84000000 USD
http://www.wikidata.org/entity/Q320423,The Spy Who Loved Me,action film,,,,7.2/10,14000000 USD
http://www.wikidata.org/entity/Q283799,xXx,thriller film,277400000,,,49%,120000000 USD
http://www.wikidata.org/entity/Q94525569,Trois mille ans à t'attendre,epic film,20282422,8286741,2022-08-26T00:00:00Z,71%,60000000 USD
http://www.wikidata.org/entity/Q18153484,Remember,drama film,,,2015-10-27T00:00:00Z,6.4/10,
http://www.wikidata.org/entity/Q7758789,The Purge,thriller film,,,,5.2/10,3000000 USD
http://www.wikidata.org/entity/Q105598,Die Hard,action film,141603197,83844093,1988-07-15T00:00:00Z,8.6/10,28000000 USD
http://www.wikidata.org/entity/Q25136235,Get Out,comedy horror,255407663,176196665,2017-02-24T00:00:00Z,8.4/10,4500000 USD
http://www.wikidata.org/entity/Q25136235,Get Out,comedy horror,255407663,176196665,2017-02-24T00:00:00Z,98%,4500000 USD
http://www.wikidata.org/entity/Q14488725,The Man from U.N.C.L.E.,spy film,107045109,45445109,2015-08-14T00:00:00Z,6.2/10,75000000 USD
http://www.wikidata.org/entity/Q484675,The Professional,crime film,45284974,19501238,1994-11-18T00:00:00Z,74%,16000000 USD
http://www.wikidata.org/entity/Q261759,Real Steel,mecha,299268508,85468508,2011-10-07T00:00:00Z,60%,
http://www.wikidata.org/entity/Q27188178,Aladdin,romance film,1050693953,294733136,2019-05-24T00:00:00Z,5.9/10,183000000 USD
http://www.wikidata.org/entity/Q1585546,Harley Davidson and the Marlboro Man,action film,,,,25%,23000000 USD
http://www.wikidata.org/entity/Q1212494,The Fly,mystery film,,,,95%,495000 USD
http://www.wikidata.org/entity/Q1585546,Harley Davidson and the Marlboro Man,action film,,,,4.4/10,23000000 USD
http://www.wikidata.org/entity/Q194413,Pearl Harbor,romance film,449200000,,2001-05-25T00:00:00Z,4.5/10,
http://www.wikidata.org/entity/Q652592,The Invasion,thriller film,,,,19%,80000000 USD
http://www.wikidata.org/entity/Q581859,My Week with Marilyn,biographical film,,,,7.1/10,10000000 USD
http://www.wikidata.org/entity/Q581859,My Week with Marilyn,biographical film,,,,83%,10000000 USD
http://www.wikidata.org/entity/Q228186,Lawrence of Arabia,epic film,45716692,45306425,1962-12-16T00:00:00Z,9.3/10,15000000 USD
http://www.wikidata.org/entity/Q18154625,Straight Outta Compton,biographical film,201600000,,,89%,
http://www.wikidata.org/entity/Q868329,Colombiana,action film,,,,4.9/10,40000000 USD
http://www.wikidata.org/entity/Q1146345,G.I. Joe: Retaliation,action film,375700000,,,29%,
http://www.wikidata.org/entity/Q107914,Diamonds Are Forever,spy film,115999985,43819547,1971-12-17T00:00:00Z,6.2/10,7200000 USD
http://www.wikidata.org/entity/Q107914,Diamonds Are Forever,spy film,115999985,43819547,1971-12-17T00:00:00Z,63%,7200000 USD
http://www.wikidata.org/entity/Q867283,The Iron Giant,science fiction film,23335817,23315035,1999-07-31T00:00:00Z,96%,70000000 USD
http://www.wikidata.org/entity/Q33129472,High Life,drama film,2769756,1225852,2019-04-12T00:00:00Z,7.4/10,8000000 EUR
http://www.wikidata.org/entity/Q33129472,High Life,drama film,2769756,1225852,2019-04-12T00:00:00Z,82%,8000000 EUR
http://www.wikidata.org/entity/Q913439,Brick,neo-noir,,,,7/10,475000 USD
http://www.wikidata.org/entity/Q50861,Live Free or Die Hard,action thriller,388156011,,2007-06-27T00:00:00Z,82%,110000000 USD
http://www.wikidata.org/entity/Q466297,The Fisher King,fantasy film,,41895491,1991-09-27T00:00:00Z,84%,24000000 USD
http://www.wikidata.org/entity/Q116845,Silver Linings Playbook,comedy film,,,,92%,21000000 USD
http://www.wikidata.org/entity/Q20684082,Tempting Fate,crime film,,,,,
http://www.wikidata.org/entity/Q1256208,Rare Exports,horror film,,,,7/10,1948000 EUR
http://www.wikidata.org/entity/Q770965,Confessions of a Dangerous Mind,film based on books,,,2002-12-31T00:00:00Z,7.2/10,
http://www.wikidata.org/entity/Q204191,It's a Wonderful Life,drama film,8224626,1474573,1946-12-20T00:00:00Z,9/10,3180000 USD
http://www.wikidata.org/entity/Q798650,Bad Boys,crime film,,,,89%,5000000 USD
http://www.wikidata.org/entity/Q192724,Iron Man,adventure film,585366247,,2008-05-02T00:00:00Z,7.7/10,140000000 USD
http://www.wikidata.org/entity/Q25057,Brazil,science fiction comedy,,9929135,1985-12-18T00:00:00Z,98%,15000000 USD
http://www.wikidata.org/entity/Q21433535,The Girl on the Train,drama film,,,,44%,45000000 USD
http://www.wikidata.org/entity/Q635937,Scary Movie 3,science fiction film,220700000,,,4.8/10,
http://www.wikidata.org/entity/Q615254,"""Crocodile"" Dundee",romantic comedy,328203506,,,6.8/10,8800000 AUD
http://www.wikidata.org/entity/Q967683,Priest,superhero film,,,,15%,60000000 USD
http://www.wikidata.org/entity/Q202548,Vertigo,drama film,7797728,7705225,1958-05-28T00:00:00Z,8.8/10,2479000 USD
http://www.wikidata.org/entity/Q42759035,Joker,drama film,1074458282,,2019-10-04T00:00:00Z,7.3/10,55000000 USD
http://www.wikidata.org/entity/Q1119322,Exit Through the Gift Shop,documentary film,,,,96%,
http://www.wikidata.org/entity/Q257630,Kindergarten Cop,comedy film,201957688,,1990-12-22T00:00:00Z,51%,15000000 USD
http://www.wikidata.org/entity/Q25188,Inception,mystery film,829895144,292587330,2010-07-16T00:00:00Z,87%,160000000 USD
http://www.wikidata.org/entity/Q210364,Shutter Island,drama film,294800000,128012934,2010-02-19T00:00:00Z,68%,80000000 USD
http://www.wikidata.org/entity/Q13806247,System,thriller film,,,,4.8/10,50000000 USD
http://www.wikidata.org/entity/Q47703,The Godfather,drama film,250341816,136381073,1972-03-15T00:00:00Z,97%,6000000 USD
http://www.wikidata.org/entity/Q477852,The Iron Horse,Western film,,942889,1925-10-04T00:00:00Z,82%,280000 USD
http://www.wikidata.org/entity/Q741823,JFK,historical film,205405498,,1991-12-20T00:00:00Z,85%,
http://www.wikidata.org/entity/Q27343,Warm Bodies,comedy horror,,,,6.8/10,35000000 USD
http://www.wikidata.org/entity/Q57982258,The Call of the Wild,adventure film,,,2020-02-21T00:00:00Z,6/10,150000000 USD
http://www.wikidata.org/entity/Q15729024,Kraftidioten,comedy film,904446,50251,,7/10,30000000 NOK
http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,science fiction film,1402805868,,2015-05-01T00:00:00Z,6.8/10,250000000 USD
http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,science fiction film,1402805868,,2015-05-01T00:00:00Z,76%,250000000 USD
http://www.wikidata.org/entity/Q655205,Deuce Bigalow: Male Gigolo,sex comedy,,,,4.1/10,17000000 USD
http://www.wikidata.org/entity/Q3599091,42,biographical film,,,,81%,40000000 USD
http://www.wikidata.org/entity/Q762877,Take Shelter,psychological thriller,,,2011-09-30T00:00:00Z,8/10,4750000 USD
http://www.wikidata.org/entity/Q65768604,Thor : Amour et tonnerre,superhero film,760928081,343256830,2022-07-08T00:00:00Z,63%,250000000 USD
http://www.wikidata.org/entity/Q886662,Northern Pursuit,drama film,3252000,1938000,1943-11-13T00:00:00Z,,1290000 USD
http://www.wikidata.org/entity/Q1548431,Stay Tuned,fantasy film,,,,4.6/10,15000000 USD
http://www.wikidata.org/entity/Q217685,Caligola,exploitation film,,,,23%,
http://www.wikidata.org/entity/Q913439,Brick,crime film,,,,80%,475000 USD
http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,fantasy film,853977126,315058289,2017-11-03T00:00:00Z,93%,180000000 USD
http://www.wikidata.org/entity/Q497256,Airplane!,satirical film or television program,,83453539,1980-06-27T00:00:00Z,8.4/10,3500000 USD
http://www.wikidata.org/entity/Q323827,Doctor Zhivago,drama film,,,1965-12-22T00:00:00Z,7.6/10,15000000 USD
http://www.wikidata.org/entity/Q586880,Vanishing Point,action film,,12442673,1971-03-11T00:00:00Z,79%,1580000 USD
http://www.wikidata.org/entity/Q506390,Innerspace,science fiction comedy,42000000,25893810,1987-07-01T00:00:00Z,6.8,27000000 USD
http://www.wikidata.org/entity/Q28234,Les Misérables,musical film,,,,6.9/10,61000000 USD
http://www.wikidata.org/entity/Q874496,The Poseidon Adventure,action film,125000000,84563118,1972-12-13T00:00:00Z,80%,4700000 USD
http://www.wikidata.org/entity/Q18127471,Red Army,biographical film,,,,7.8/10,
http://www.wikidata.org/entity/Q649165,Being John Malkovich,drama film,,,,8.2/10,
http://www.wikidata.org/entity/Q258009,Man on Fire,film based on a novel,,,,38%,70000000 USD
http://www.wikidata.org/entity/Q270599,Scream 2,comedy horror,,,1997-12-12T00:00:00Z,6.9/10,24000000 USD
http://www.wikidata.org/entity/Q15046490,Chef,comedy drama,,,,87%,
http://www.wikidata.org/entity/Q15729024,Kraftidioten,crime film,904446,50251,,86%,30000000 NOK
http://www.wikidata.org/entity/Q110664384,Creed III,drama film,,,2023-03-03T00:00:00Z,89%,75000000 USD
http://www.wikidata.org/entity/Q115760,Catwoman,thriller film,82102379,,,3.2/10,100000000 USD
http://www.wikidata.org/entity/Q4417561,Serena,romance film,,,,4.3/10,30000000 USD
http://www.wikidata.org/entity/Q327713,Men in Black 3,time-travel film,624026776,179020854,2012-05-25T00:00:00Z,68%,225000000 USD
http://www.wikidata.org/entity/Q535081,The Last Station,biographical film,,,,71,18000000 USD
http://www.wikidata.org/entity/Q179743,Bringing Up Baby,screwball comedy film,1259000,489000,1938-02-18T00:00:00Z,94%,1100000 USD
http://www.wikidata.org/entity/Q741823,JFK,historical film,205405498,,1991-12-20T00:00:00Z,7.7/10,
http://www.wikidata.org/entity/Q57982258,The Call of the Wild,adventure film,,,2020-02-21T00:00:00Z,62%,150000000 USD
http://www.wikidata.org/entity/Q313874,The Black Dahlia,LGBT-related film,,,,32%,50000000 USD
http://www.wikidata.org/entity/Q20002304,Nine Lives,comedy film,57814445,19700032,2016-08-05T00:00:00Z,3.2/10,30000000 USD
http://www.wikidata.org/entity/Q3821776,The Town That Dreaded Sundown,slasher film,5000000,,1976-12-24T00:00:00Z,4.8/10,400000 USD
http://www.wikidata.org/entity/Q682549,Mr. Popper's Penguins,family film,,,2011-06-17T00:00:00Z,47%,55000000 USD
http://www.wikidata.org/entity/Q1275068,Streets of Fire,thriller film,,8089290,1984-06-01T00:00:00Z,6.1/10,14500000 USD
http://www.wikidata.org/entity/Q174371,127 Hours,docudrama,60000000,18335230,2010-11-05T00:00:00Z,8.3/10,18000000 USD
http://www.wikidata.org/entity/Q13823993,The Gunman,film based on a novel,,,,16%,40000000 USD
http://www.wikidata.org/entity/Q1421476,National Lampoon's Christmas Vacation,buddy film,,,1989-12-01T00:00:00Z,6.2/10,25000000 USD
http://www.wikidata.org/entity/Q14511869,Magic in the Moonlight,drama film,,,,51%,
http://www.wikidata.org/entity/Q189330,The Dark Knight Rises,thriller film,1081169825,,2012-07-20T00:00:00Z,8/10,250000000 USD
http://www.wikidata.org/entity/Q59725751,Merry Men: The Real Yoruba Demons,comedy drama,,,,,
http://www.wikidata.org/entity/Q660950,Blue Velvet,drama film,8663268,8551228,1986-09-19T00:00:00Z,8.7/10,6000000 USD
http://www.wikidata.org/entity/Q387601,Night at the Museum,film based on a novel,574480841,250863268,2006-12-22T00:00:00Z,5.3/10,110000000 USD
http://www.wikidata.org/entity/Q1041839,Better Off Dead,black comedy,,,,76%,3500000 USD
http://www.wikidata.org/entity/Q74643,Killer Joe,exploitation film,,,,80%,10000000 USD
http://www.wikidata.org/entity/Q204191,It's a Wonderful Life,drama film,8224626,1474573,1946-12-20T00:00:00Z,93%,3180000 USD
